"fake1","41.585517","14.478919"
"186","-13.6464","39.7933"
"187","-13.5376","39.7343"
"188","-13.3294","40.1008"
"189","-13.4839","39.915"
"190","-13.3594","40.1936"
"191","-13.3975","39.4317"
"192","-13.5795","39.7356"
"193","-13.3728","39.9681"
"194","-13.5592","39.7368"
"195","-13.3825","39.7844"
"196","-12.403","40.574"
"197","-12.2045","40.6049"
"198","-12.3436","40.5847"
"199","-11.9311","40.1075"
"200","-12.0433","40.1453"
"201","-12.0572","40.136"
"202","-12.0463","40.1443"
"203","-12.0435","40.145"
"204","-12.0434","40.1451"
"205","-12.0433","40.1453"
"206","-12.0435","40.1451"
"207","-12.0433","40.1452"
"208","-13.2908","40.5556"
"209","-13.1302","40.5503"
"210","-13.4164","40.5267"
"211","-12.5403","39.6408"
"212","-12.4589","40.0292"
"213","-12.2775","39.6644"
"214","-12.5151","39.5692"
"215","-12.3964","40.1075"
"216","-11.6269","40.1778"
"217","-11.3536","40.3522"
"218","-11.5358","39.9367"
"219","-11.2308","40.2728"
"220","-11.3494","40.3586"
"221","-13.1167","39"
"222","-12.5511","39.0019"
"223","-13.304","38.9211"
"224","-13.1167","39"
"225","-13.2233","38.8808"
"226","-13.1886","38.7431"
"227","-13.1311","39.0356"
"228","-13.1167","39"
"229","-12.9681","38.8011"
"230","-13.1272","38.9986"
"231","-11.3058","39.3103"
"232","-11.2958","39.4422"
"233","-11.4253","38.4897"
"234","-11.6003","39.6842"
"235","-11.8225","39.4167"
"236","-11.1153","39.4739"
"237","-11.53","39.7186"
"238","-11.6628","39.5536"
"239","-11.891","39.7343"
"240","-11.7794","39.9006"
"241","-11.7614","39.7356"
"242","-11.76","39.8053"
"243","-11.7053","39.9856"
"244","-11.8236","39.8122"
"245","-13.6881","38.7753"
"246","-13.6186","38.8161"
"247","-13.9653","38.8056"
"248","-13.7094","38.6006"
"249","-14.0364","38.6767"
"250","-13.83","39.1228"
"251","-13.4744","39.1742"
"252","-11.153","39.7343"
"253","-11.4267","39.7414"
"254","-11.3864","39.595"
"255","-11.1834","39.7358"
"256","-11.0614","39.6697"
"257","-10.8908","40.0575"
"258","-10.5928","40.5078"
"259","-10.7808","40.4731"
"260","-10.965","40.3558"
"261","-10.9903","40.4792"
"262","-10.8569","40.5894"
"263","-12.9347","40.3497"
"264","-13.1075","40.4539"
"265","-12.9366","40.3619"
"266","-12.9343","40.3484"
"267","-12.9346","40.3503"
"268","-12.4322","40.4833"
"269","-12.5236","40.2553"
"270","-12.3442","40.3139"
"271","-12.5639","40.2853"
"272","-12.5958","40.1522"
"273","-12.5184","40.3905"
"274","-12.38","40.2642"
"275","-15.1153","39.2619"
"276","-15.1167","39.2667"
"277","-15.1114","39.2536"
"278","-15.1194","39.1894"
"279","-15.1142","39.2681"
"280","-15.1078","39.2581"
"281","-15.1106","39.2728"
"282","-15.123","39.2702"
"283","-15.1188","39.2701"
"284","-15.1179","39.269"
"285","-15.1231","39.2619"
"286","-15.1186","39.2789"
"287","-15.1172","39.2677"
"288","-15.1168","39.2669"
"289","-15.1169","39.2666"
"290","-16.075","39.6186"
"291","-16.244","39.907"
"292","-16.0325","40.1022"
"293","-16.1914","39.9286"
"294","-16.3597","39.8056"
"295","-16.2506","39.6525"
"296","-15.9953","39.7375"
"297","-15.9011","39.8644"
"298","-16.2189","39.8992"
"299","-16.2294","39.9078"
